dataset,sample_id,original_sample_id,split,split_rule
MixedDoc,mixeddoc_01299,0401_09253,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01300,0401_09264,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01301,0401_09266,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01302,0401_09271,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01303,0501_0000_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01304,0501_0001_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01305,0501_0003_0008,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01306,0501_0005_0001,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01307,0501_0005_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01308,0501_0005_0009,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01309,0501_0006_0010,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01310,0501_0006_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01311,0501_0008_0004,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01312,0501_0009_0006,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01313,0501_0010_0000,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01314,0501_0011_0000,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01315,0501_0013_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01316,0501_0013_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01317,0501_0013_0015,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01318,0501_0015_0007,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01319,0501_0015_0012,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01320,0501_0016_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01321,0501_0018_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01322,0501_0019_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01323,0501_0020_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01324,0501_0021_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01325,0501_0021_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01326,0501_0023_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01327,0501_0023_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01328,0501_0023_0011,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01329,0501_0024_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01330,0501_0024_0009,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01331,0501_0024_0019,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01332,0501_0025_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01333,0501_0027_0004,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01334,0501_0029_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01335,0501_0029_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01336,0501_0030_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01337,0501_0031_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01338,0501_0032_0019,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01339,0501_0033_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01340,0501_0033_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01341,0501_0033_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01342,0501_0034_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01343,0501_0036_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01344,0501_0037_0000,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01345,0501_0040_0002,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01346,0501_0042_0014,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01347,0501_0042_0019,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01348,0501_0042_0021,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01349,0501_0042_0029,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01350,0501_0042_0042,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01351,0501_0042_0066,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01352,0501_0042_0069,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01353,0501_0042_0105,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01354,0501_0042_0116,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01355,0501_0043_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01356,0501_0043_0015,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01357,0501_0044_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01358,0501_0044_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01359,0501_0046_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01360,0501_0046_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01361,0501_0048_0016,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01362,0501_0052_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01363,0501_0052_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01364,0501_0054_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01365,0501_0054_0010,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01366,0501_0055_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01367,0501_0057_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01368,0501_0058_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01369,0501_0058_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01370,0501_0059_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01371,0501_0059_0026,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01372,0501_0059_0031,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01373,0501_0059_0043,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01374,0501_0059_0049,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01375,0501_0061_0010,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01376,0501_0061_0013,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01377,0501_0062_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01378,0501_0062_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01379,0501_0064_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01380,0501_0064_0004,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01381,0501_0066_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01382,0501_0066_0005,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01383,0501_0067_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01384,0501_0068_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01385,0501_0069_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01386,0501_0071_0021,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01387,0501_0071_0035,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01388,0501_0071_0040,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01389,0501_0074_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01390,0501_0074_0008,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01391,0501_0074_0009,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01392,0501_0074_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01393,0501_0075_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01394,0501_0075_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01395,0501_0076_0013,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01396,0501_0078_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01397,0501_0078_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01398,0501_0079_0005,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01399,0501_0079_0008,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01400,0501_0082_0002,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01401,0501_0082_0004,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01402,0501_0082_0006,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01403,0501_0083_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01404,0501_0083_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01405,0501_0083_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01406,0501_0084_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01407,0501_0084_0010,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01408,0501_0086_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01409,0501_0087_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01410,0501_0089_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01411,0501_0089_0013,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01412,0501_0090_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01413,0501_0091_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01414,0501_0095_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01415,0501_0095_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01416,0501_0096_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01417,0501_0098_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01418,0501_0099_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01419,0501_0099_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01420,0501_0103_0024,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01421,0501_0105_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01422,0501_0107_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01423,0501_0107_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01424,0501_0108_0002,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01425,0501_0108_0003,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01426,0501_0109_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01427,0501_0110_0001,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01428,0501_0111_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01429,0501_0111_0007,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01430,0501_0112_0017,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01431,0501_0112_0021,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01432,0501_0112_0033,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01433,0501_0113_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01434,0501_0113_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01435,0501_0114_0001,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01436,0501_0114_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01437,0501_0115_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01438,0501_0116_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01439,0501_0117_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01440,0501_0117_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01441,0501_0118_0000,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01442,0501_0119_0003,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01443,0501_0121_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01444,0501_0124_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01445,0501_0124_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01446,0501_0124_0013,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01447,0501_0125_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01448,0501_0126_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01449,0501_0126_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01450,0501_0127_0006,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01451,0501_0129_0037,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01452,0501_0129_0042,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01453,0501_0130_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01454,0501_0132_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01455,0501_0132_0009,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01456,0501_0132_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01457,0501_0133_0006,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01458,0501_0134_0015,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01459,0501_0134_0033,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01460,0501_0135_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01461,0501_0136_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01462,0501_0136_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01463,0501_0138_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01464,0501_0138_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01465,0501_0140_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01466,0501_0140_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01467,0501_0140_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01468,0501_0141_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01469,0501_0141_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01470,0501_0141_0010,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01471,0501_0142_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01472,0501_0142_0018,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01473,0501_0142_0022,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01474,0501_0146_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01475,0501_0146_0011,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01476,0501_0148_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01477,0501_0151_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01478,0501_0152_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01479,0501_0152_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01480,0501_0152_0007,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01481,0501_0153_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01482,0501_0153_0006,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01483,0501_0153_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01484,0501_0153_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01485,0501_0154_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01486,0501_0156_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01487,0501_0156_0006,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01488,0501_0156_0008,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01489,0501_0158_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01490,0501_0159_0003,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01491,0501_0161_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01492,0501_0161_0007,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01493,0501_0162_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01494,0501_0163_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01495,0501_0163_0009,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01496,0501_0163_0023,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01497,0501_0163_0025,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01498,0501_0163_0036,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01499,0501_0163_0045,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01500,0501_0163_0048,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01501,0501_0164_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01502,0501_0166_0001,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01503,0501_0167_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01504,0501_0167_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01505,0501_0167_0010,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01506,0501_0168_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01507,0501_0169_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01508,0501_0170_0001,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01509,0501_0170_0009,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01510,0501_0173_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01511,0501_0176_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01512,0501_0177_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01513,0501_0178_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01514,0501_0178_0009,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01515,0501_0178_0013,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01516,0501_0179_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01517,0501_0180_0001,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01518,0501_0180_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01519,0501_0181_0004,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01520,0501_0183_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01521,0501_0186_0019,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01522,0501_0191_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01523,0501_0191_0002,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01524,0501_0192_0002,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01525,0501_0193_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01526,0501_0193_0013,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01527,0501_0194_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01528,0501_0195_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01529,0501_0197_0001,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01530,0501_0197_0003,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01531,0501_0197_0004,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01532,0501_0200_0004,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01533,0501_0201_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01534,0501_0202_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01535,0501_0205_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01536,0501_0206_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01537,0501_0206_0006,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01538,0501_0207_0005,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01539,0501_0207_0007,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01540,0501_0207_0010,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01541,0501_0207_0014,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01542,0501_0208_0004,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01543,0501_0209_0003,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01544,0501_0213_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01545,0501_0213_0009,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01546,0501_0215_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01547,0501_0215_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01548,0501_0219_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01549,0501_0219_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01550,0501_0222_0002,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01551,0501_0222_0006,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01552,0501_0222_0027,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
